code_id,scene_id,trip_id,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,excerpt
C000394,Brugmansia_14_S01_A,Brugmansia_14,A,Alessandra,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,True,
C000395,Brugmansia_14_S02_AB,Brugmansia_14,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000396,Brugmansia_14_S02_AB,Brugmansia_14,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000397,Brugmansia_14_S02_AB,Brugmansia_14,A,Alessandra,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C000398,Brugmansia_14_S02_AB,Brugmansia_14,A,Alessandra,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000399,Brugmansia_14_S02_AB,Brugmansia_14,A,Alessandra,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,True,
C000400,Brugmansia_14_S02_AB,Brugmansia_14,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000401,Brugmansia_14_S02_AB,Brugmansia_14,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000402,Brugmansia_14_S02_AB,Brugmansia_14,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000403,Brugmansia_14_S03_AB,Brugmansia_14,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000404,Brugmansia_14_S03_AB,Brugmansia_14,A,Alessandra,visual_hallucination_artefact_tool_cloth,"Visual hallucination | Artefact | Tool, cloth",Visual hallucination,Artefact,"Tool, cloth",True,
C000405,Brugmansia_14_S03_AB,Brugmansia_14,A,Alessandra,tactile_hallucination_artefact,Tactile hallucination | Artefact,Tactile hallucination,Artefact,,True,
C000406,Brugmansia_14_S03_AB,Brugmansia_14,A,Alessandra,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C000407,Brugmansia_14_S03_AB,Brugmansia_14,A,Alessandra,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000408,Brugmansia_14_S03_AB,Brugmansia_14,A,Alessandra,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,True,
C000409,Brugmansia_14_S03_AB,Brugmansia_14,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000410,Brugmansia_14_S03_AB,Brugmansia_14,B,Alessio,visual_hallucination_artefact_technological_device,Visual hallucination | Artefact | Technological device,Visual hallucination,Artefact,Technological device,True,
C000411,Brugmansia_14_S03_AB,Brugmansia_14,B,Alessio,tactile_hallucination_artefact,Tactile hallucination | Artefact,Tactile hallucination,Artefact,,True,
C000412,Brugmansia_14_S03_AB,Brugmansia_14,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000413,Brugmansia_14_S04_AB,Brugmansia_14,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000414,Brugmansia_14_S04_AB,Brugmansia_14,A,Alessandra,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,True,
C000415,Brugmansia_14_S04_AB,Brugmansia_14,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C000416,Brugmansia_14_S04_AB,Brugmansia_14,A,Alessandra,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,True,
C000417,Brugmansia_14_S04_AB,Brugmansia_14,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000418,Brugmansia_14_S04_AB,Brugmansia_14,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000419,Brugmansia_14_S04_AB,Brugmansia_14,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000420,Brugmansia_14_S05_AB,Brugmansia_14,A,Alessandra,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,
C000421,Brugmansia_14_S05_AB,Brugmansia_14,A,Alessandra,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,True,
C000422,Brugmansia_14_S05_AB,Brugmansia_14,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000423,Brugmansia_14_S05_AB,Brugmansia_14,B,Alessio,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,
C000424,Brugmansia_14_S05_AB,Brugmansia_14,B,Alessio,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C000425,Brugmansia_14_S06_AB,Brugmansia_14,A,Alessandra,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,
C000426,Brugmansia_14_S06_AB,Brugmansia_14,A,Alessandra,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,
C000427,Brugmansia_14_S06_AB,Brugmansia_14,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000428,Brugmansia_14_S06_AB,Brugmansia_14,B,Alessio,tactile_hallucination_artefact,Tactile hallucination | Artefact,Tactile hallucination,Artefact,,True,
C000429,Brugmansia_14_S06_AB,Brugmansia_14,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000430,,Brugmansia_14,A,Alessandra,arousal_abnormally_low,Arousal | Abnormally low,Arousal,Abnormally low,,False,legs got shake just as if I was drunk
C000431,,Brugmansia_14,A,Alessandra,domain_specific_violation_biological_projection,domain_specific_violation_biological_projection,,,,False,talking to the toilet
C000432,,Brugmansia_14,A,Alessandra,domain_specific_violation_psychological_projection,domain_specific_violation_psychological_projection,,,,False,talking to the toilet
C000433,,Brugmansia_14,B,Alessio,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,friend's dad hallucination; playing guitar that wasn't there
C000434,,Brugmansia_14,B,Alessio,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,False,friend turned around and disappeared into thin air
C000435,Brugmansia_15_S01_A,Brugmansia_15,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000436,Brugmansia_15_S01_A,Brugmansia_15,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000437,Brugmansia_15_S02_AB,Brugmansia_15,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000438,Brugmansia_15_S02_AB,Brugmansia_15,A,Alessandra,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,True,
C000439,Brugmansia_15_S02_AB,Brugmansia_15,A,Alessandra,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C000440,Brugmansia_15_S02_AB,Brugmansia_15,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000441,Brugmansia_15_S02_AB,Brugmansia_15,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000442,Brugmansia_15_S02_AB,Brugmansia_15,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C000443,,Brugmansia_15,A,Alessandra,arousal_abnormally_low,Arousal | Abnormally low,Arousal,Abnormally low,,False,balance got much worse; would lean one way and not realise; fell to ground ~5 times
C000444,,Brugmansia_15,A,Alessandra,amnesia,Amnesia,Amnesia,,,False,"short attention span, horrible memory; forget what song playing"
C000445,,Brugmansia_15,A,Alessandra,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,hadn't had any friends over; lost touch with reality
C000446,,Brugmansia_15,B,Alessio,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,hadn't had any friends over; was just talking to myself
C000447,Brugmansia_16_S01_AB,Brugmansia_16,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000448,Brugmansia_16_S01_AB,Brugmansia_16,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000449,Brugmansia_16_S01_AB,Brugmansia_16,A,Alessandra,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",True,
C000450,Brugmansia_16_S01_AB,Brugmansia_16,A,Alessandra,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,True,
C000451,Brugmansia_16_S01_AB,Brugmansia_16,A,Alessandra,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C000452,Brugmansia_16_S01_AB,Brugmansia_16,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C000453,Brugmansia_16_S01_AB,Brugmansia_16,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,
C000454,Brugmansia_16_S01_AB,Brugmansia_16,B,Alessio,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",True,
C000455,Brugmansia_16_S01_AB,Brugmansia_16,B,Alessio,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C000456,Brugmansia_16_S01_AB,Brugmansia_16,B,Alessio,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,True,
C000457,,Brugmansia_16,A,Alessandra,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,deranged; extreme paranoid feeling
C000458,,Brugmansia_16,A,Alessandra,enhanced_mental_imagery,Enhanced mental imagery,Enhanced mental imagery,,,False,extremely intense hallucinations and mental derangement
C000459,,Brugmansia_16,B,Alessio,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,deranged; extreme paranoid feeling
C000460,,Brugmansia_16,B,Alessio,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,False,"when I would look back to talk to them, they were gone"
