code_id,scene_id,original_scene_id,trip_id,substance,block,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,scope_normalised,trip_level_multiplicity,excerpt,scene_rater_status,scene_verdict,scene_verdict_flavour,scene_canonical_desc,scene_span_start,scene_span_end
C000370,Brugmansia_13_S09_AB,,Brugmansia_13,brugmansia,11-20,A,Alessandra,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,"Cat pouncing on stomach and digging under covers; grabs cat to put her out, only to find hand empty (cat was already out)",5154,5400
C000372,,Brugmansia_13_S09_AB,Brugmansia_13,brugmansia,11-20,A,Alessandra,amnesia,Amnesia,Amnesia,,,False,True,2,,,,,,,
C000373,Brugmansia_13_S09_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,type_of_visual_alteration_full_blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,False,1,,both,CONVERGENT,,"Cat pouncing on stomach and digging under covers; grabs cat to put her out, only to find hand empty (cat was already out)",5154,5400
C000374,Brugmansia_13_S09_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,visual_hallucination_animal_mammal,Visual hallucination | Animal | Mammal,Visual hallucination,Animal,Mammal,True,False,1,,both,CONVERGENT,,"Cat pouncing on stomach and digging under covers; grabs cat to put her out, only to find hand empty (cat was already out)",5154,5400
C000375,Brugmansia_13_S09_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,"Cat pouncing on stomach and digging under covers; grabs cat to put her out, only to find hand empty (cat was already out)",5154,5400
C000376,Brugmansia_13_S10_AB,,Brugmansia_13,brugmansia,11-20,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,both,CONVERGENT,,Girlfriend appears twice on other side of bed; touches her hair once; second time yells at her for hogging bed; she was not there,5526,5700
C000377,Brugmansia_13_S10_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Girlfriend appears twice on other side of bed; touches her hair once; second time yells at her for hogging bed; she was not there,5526,5700
C000378,Brugmansia_13_S10_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,both,CONVERGENT,,Girlfriend appears twice on other side of bed; touches her hair once; second time yells at her for hogging bed; she was not there,5526,5700
C000379,Brugmansia_13_S10_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,tactile_hallucination_human,Tactile hallucination | Human,Tactile hallucination,Human,,True,False,1,,both,CONVERGENT,,Girlfriend appears twice on other side of bed; touches her hair once; second time yells at her for hogging bed; she was not there,5526,5700
C000380,Brugmansia_13_S10_AB,,Brugmansia_13,brugmansia,11-20,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,Girlfriend appears twice on other side of bed; touches her hair once; second time yells at her for hogging bed; she was not there,5526,5700
C000381,,,Brugmansia_13,brugmansia,11-20,A,Alessandra,arousal_abnormally_low,Arousal | Abnormally low,Arousal,Abnormally low,,False,False,1,"dizzy and drunk, stumbling around",,,,,,
C000382,,,Brugmansia_13,brugmansia,11-20,A,Alessandra,domain_specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,False,False,1,"talking to mirror reflection, asking 'who are you'",,,,,,
C000384,,,Brugmansia_13,brugmansia,11-20,A,Alessandra,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,False,1,got mad; brakes panic; freaked out; pissed at cat; mad at girlfriend hogging bed,,,,,,
C000385,,,Brugmansia_13,brugmansia,11-20,A,Alessandra,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,False,False,1,"thought it was beautiful, like they were dancing",,,,,,
C000388,,,Brugmansia_13,brugmansia,11-20,B,Alessio,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,False,1,high but didn't know it; thought 100% real; desk chair awakening; hand was empty,,,,,,
C000389,,,Brugmansia_13,brugmansia,11-20,B,Alessio,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,False,False,1,looked up and he was gone; turn around and they weren't there; shadows leapt; blinked and she was gone,,,,,,
C000390,Brugmansia_14_S01_A_RCL,,Brugmansia_14,brugmansia,11-20,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_A,MISS,,"Billiard ball perceived as an apple, almost bitten",693,780
C000391,Brugmansia_14_S01_A_RCL,,Brugmansia_14,brugmansia,11-20,A,Alessandra,visual_hallucination_plant_other,Visual hallucination | Plant | Other,Visual hallucination,Plant,Other,True,False,1,,only_A,MISS,,"Billiard ball perceived as an apple, almost bitten",693,780
C000392,,Brugmansia_14_S01_A_RCL,Brugmansia_14,brugmansia,11-20,A,Alessandra,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,False,True,3,,,,,,,
C000393,Brugmansia_14_S01_A_RCL,,Brugmansia_14,brugmansia,11-20,A,Alessandra,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,only_A,MISS,,"Billiard ball perceived as an apple, almost bitten",693,780
C000394,,Brugmansia_14_S01_A_RCL,Brugmansia_14,brugmansia,11-20,A,Alessandra,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,True,4,,,,,,,
C000395,Brugmansia_14_S02_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Sees friend's dad and greets him; friend says no one is there,896,990
C000396,Brugmansia_14_S02_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,both,CONVERGENT,,Sees friend's dad and greets him; friend says no one is there,896,990
C000398,Brugmansia_14_S02_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,Sees friend's dad and greets him; friend says no one is there,896,990
C000400,Brugmansia_14_S02_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Sees friend's dad and greets him; friend says no one is there,896,990
C000401,Brugmansia_14_S02_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,both,CONVERGENT,,Sees friend's dad and greets him; friend says no one is there,896,990
C000402,Brugmansia_14_S02_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,Sees friend's dad and greets him; friend says no one is there,896,990
C000403,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000404,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,visual_hallucination_artefact_tool_cloth,"Visual hallucination | Artefact | Tool, cloth",Visual hallucination,Artefact,"Tool, cloth",True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000405,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,tactile_hallucination_artefact,Tactile hallucination | Artefact,Tactile hallucination,Artefact,,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000407,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000409,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000410,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,visual_hallucination_artefact_technological_device,Visual hallucination | Artefact | Technological device,Visual hallucination,Artefact,Technological device,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000411,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,tactile_hallucination_artefact,Tactile hallucination | Artefact,Tactile hallucination,Artefact,,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000412,Brugmansia_14_S03_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,Believes he is playing guitar really well; realises his hands are in his pockets,988,1120
C000413,Brugmansia_14_S04_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,"Friend walks him home for 15 min, disappears into thin air just before his house",1122,1350
C000414,,Brugmansia_14_S04_AB,Brugmansia_14,brugmansia,11-20,A,Alessandra,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,False,True,1,,,,,,,
C000415,Brugmansia_14_S04_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,"Friend walks him home for 15 min, disappears into thin air just before his house",1122,1350
C000417,Brugmansia_14_S04_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,"Friend walks him home for 15 min, disappears into thin air just before his house",1122,1350
C000418,Brugmansia_14_S04_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,both,CONVERGENT,,"Friend walks him home for 15 min, disappears into thin air just before his house",1122,1350
C000419,Brugmansia_14_S04_AB,,Brugmansia_14,brugmansia,11-20,B,Alessio,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,both,CONVERGENT,,"Friend walks him home for 15 min, disappears into thin air just before his house",1122,1350
C000420,Brugmansia_14_S05_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,"At night, talks to imaginary people",1353,1420
C000421,Brugmansia_14_S05_AB,,Brugmansia_14,brugmansia,11-20,A,Alessandra,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,True,False,1,,both,CONVERGENT,,"At night, talks to imaginary people",1353,1420
